slice,config,experimentName,persona_or_mix,topology,miScoringMode,articleId,numNodes,maxTicks,maxHops,seedNodes,outputRoot,status,skipped,completed,dead,deadKind,nScored,meanMI,reason,runDir
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_climate_justice_youth.json,T2c_H_polarized_climate_justice_youth,climate_justice_youth,polarized,continuous,sai_geoengineering,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_climate_justice_youth.json,T2c_H_polarized_climate_justice_youth,climate_justice_youth,polarized,continuous,paris_agreement,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_climate_justice_youth.json,T2c_H_polarized_climate_justice_youth,climate_justice_youth,polarized,continuous,climate_consensus,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_climate_justice_youth.json,T2c_H_polarized_climate_justice_youth,climate_justice_youth,polarized,continuous,polar_bears,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_climate_scientist.json,T2c_H_polarized_climate_scientist,climate_scientist,polarized,continuous,scopex_2017,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_climate_scientist.json,T2c_H_polarized_climate_scientist,climate_scientist,polarized,continuous,chemtrails_gates_2018_2021,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_climate_scientist.json,T2c_H_polarized_climate_scientist,climate_scientist,polarized,continuous,sai_geoengineering,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_climate_scientist.json,T2c_H_polarized_climate_scientist,climate_scientist,polarized,continuous,paris_agreement,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_climate_scientist.json,T2c_H_polarized_climate_scientist,climate_scientist,polarized,continuous,climate_consensus,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_climate_scientist.json,T2c_H_polarized_climate_scientist,climate_scientist,polarized,continuous,polar_bears,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_conspiracy_believer.json,T2c_H_polarized_conspiracy_believer,conspiracy_believer,polarized,continuous,scopex_2017,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_conspiracy_believer.json,T2c_H_polarized_conspiracy_believer,conspiracy_believer,polarized,continuous,chemtrails_gates_2018_2021,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_conspiracy_believer.json,T2c_H_polarized_conspiracy_believer,conspiracy_believer,polarized,continuous,sai_geoengineering,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_conspiracy_believer.json,T2c_H_polarized_conspiracy_believer,conspiracy_believer,polarized,continuous,paris_agreement,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_conspiracy_believer.json,T2c_H_polarized_conspiracy_believer,conspiracy_believer,polarized,continuous,climate_consensus,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_conspiracy_believer.json,T2c_H_polarized_conspiracy_believer,conspiracy_believer,polarized,continuous,polar_bears,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_conspiracy_climate_piggyback.json,T2c_H_polarized_conspiracy_climate_piggyback,conspiracy_climate_piggyback,polarized,continuous,scopex_2017,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_conspiracy_climate_piggyback.json,T2c_H_polarized_conspiracy_climate_piggyback,conspiracy_climate_piggyback,polarized,continuous,chemtrails_gates_2018_2021,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_conspiracy_climate_piggyback.json,T2c_H_polarized_conspiracy_climate_piggyback,conspiracy_climate_piggyback,polarized,continuous,sai_geoengineering,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_conspiracy_climate_piggyback.json,T2c_H_polarized_conspiracy_climate_piggyback,conspiracy_climate_piggyback,polarized,continuous,paris_agreement,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_conspiracy_climate_piggyback.json,T2c_H_polarized_conspiracy_climate_piggyback,conspiracy_climate_piggyback,polarized,continuous,climate_consensus,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_conspiracy_climate_piggyback.json,T2c_H_polarized_conspiracy_climate_piggyback,conspiracy_climate_piggyback,polarized,continuous,polar_bears,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_conspiracy_depopulation.json,T2c_H_polarized_conspiracy_depopulation,conspiracy_depopulation,polarized,continuous,scopex_2017,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_conspiracy_depopulation.json,T2c_H_polarized_conspiracy_depopulation,conspiracy_depopulation,polarized,continuous,chemtrails_gates_2018_2021,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_conspiracy_depopulation.json,T2c_H_polarized_conspiracy_depopulation,conspiracy_depopulation,polarized,continuous,sai_geoengineering,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_conspiracy_depopulation.json,T2c_H_polarized_conspiracy_depopulation,conspiracy_depopulation,polarized,continuous,paris_agreement,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_conspiracy_depopulation.json,T2c_H_polarized_conspiracy_depopulation,conspiracy_depopulation,polarized,continuous,climate_consensus,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_conspiracy_depopulation.json,T2c_H_polarized_conspiracy_depopulation,conspiracy_depopulation,polarized,continuous,polar_bears,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_conspiracy_haarp_weather.json,T2c_H_polarized_conspiracy_haarp_weather,conspiracy_haarp_weather,polarized,continuous,scopex_2017,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_conspiracy_haarp_weather.json,T2c_H_polarized_conspiracy_haarp_weather,conspiracy_haarp_weather,polarized,continuous,chemtrails_gates_2018_2021,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_conspiracy_haarp_weather.json,T2c_H_polarized_conspiracy_haarp_weather,conspiracy_haarp_weather,polarized,continuous,sai_geoengineering,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_conspiracy_haarp_weather.json,T2c_H_polarized_conspiracy_haarp_weather,conspiracy_haarp_weather,polarized,continuous,paris_agreement,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_conspiracy_haarp_weather.json,T2c_H_polarized_conspiracy_haarp_weather,conspiracy_haarp_weather,polarized,continuous,climate_consensus,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_conspiracy_haarp_weather.json,T2c_H_polarized_conspiracy_haarp_weather,conspiracy_haarp_weather,polarized,continuous,polar_bears,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_environmental_concern.json,T2c_H_polarized_environmental_concern,environmental_concern,polarized,continuous,scopex_2017,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_environmental_concern.json,T2c_H_polarized_environmental_concern,environmental_concern,polarized,continuous,chemtrails_gates_2018_2021,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_environmental_concern.json,T2c_H_polarized_environmental_concern,environmental_concern,polarized,continuous,sai_geoengineering,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_environmental_concern.json,T2c_H_polarized_environmental_concern,environmental_concern,polarized,continuous,paris_agreement,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_environmental_concern.json,T2c_H_polarized_environmental_concern,environmental_concern,polarized,continuous,climate_consensus,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_environmental_concern.json,T2c_H_polarized_environmental_concern,environmental_concern,polarized,continuous,polar_bears,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_mitigation_first_policy.json,T2c_H_polarized_mitigation_first_policy,mitigation_first_policy,polarized,continuous,scopex_2017,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_mitigation_first_policy.json,T2c_H_polarized_mitigation_first_policy,mitigation_first_policy,polarized,continuous,chemtrails_gates_2018_2021,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_mitigation_first_policy.json,T2c_H_polarized_mitigation_first_policy,mitigation_first_policy,polarized,continuous,sai_geoengineering,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_mitigation_first_policy.json,T2c_H_polarized_mitigation_first_policy,mitigation_first_policy,polarized,continuous,paris_agreement,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_mitigation_first_policy.json,T2c_H_polarized_mitigation_first_policy,mitigation_first_policy,polarized,continuous,climate_consensus,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_mitigation_first_policy.json,T2c_H_polarized_mitigation_first_policy,mitigation_first_policy,polarized,continuous,polar_bears,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_ozone_stratosphere_specialist.json,T2c_H_polarized_ozone_stratosphere_specialist,ozone_stratosphere_specialist,polarized,continuous,scopex_2017,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_ozone_stratosphere_specialist.json,T2c_H_polarized_ozone_stratosphere_specialist,ozone_stratosphere_specialist,polarized,continuous,chemtrails_gates_2018_2021,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_ozone_stratosphere_specialist.json,T2c_H_polarized_ozone_stratosphere_specialist,ozone_stratosphere_specialist,polarized,continuous,sai_geoengineering,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_ozone_stratosphere_specialist.json,T2c_H_polarized_ozone_stratosphere_specialist,ozone_stratosphere_specialist,polarized,continuous,paris_agreement,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_ozone_stratosphere_specialist.json,T2c_H_polarized_ozone_stratosphere_specialist,ozone_stratosphere_specialist,polarized,continuous,climate_consensus,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_ozone_stratosphere_specialist.json,T2c_H_polarized_ozone_stratosphere_specialist,ozone_stratosphere_specialist,polarized,continuous,polar_bears,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_science_journalist.json,T2c_H_polarized_science_journalist,science_journalist,polarized,continuous,scopex_2017,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_science_journalist.json,T2c_H_polarized_science_journalist,science_journalist,polarized,continuous,chemtrails_gates_2018_2021,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_science_journalist.json,T2c_H_polarized_science_journalist,science_journalist,polarized,continuous,sai_geoengineering,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_science_journalist.json,T2c_H_polarized_science_journalist,science_journalist,polarized,continuous,paris_agreement,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_science_journalist.json,T2c_H_polarized_science_journalist,science_journalist,polarized,continuous,climate_consensus,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_H,thesisExperiment/configs/phase2/T2c_H_polarized_science_journalist.json,T2c_H_polarized_science_journalist,science_journalist,polarized,continuous,polar_bears,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_He,thesisExperiment/configs/phase2/T2c_He_polarized_mix_00.json,T2c_He_polarized_mix_00,mix_00,polarized,continuous,scopex_2017,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_He,thesisExperiment/configs/phase2/T2c_He_polarized_mix_00.json,T2c_He_polarized_mix_00,mix_00,polarized,continuous,chemtrails_gates_2018_2021,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_He,thesisExperiment/configs/phase2/T2c_He_polarized_mix_00.json,T2c_He_polarized_mix_00,mix_00,polarized,continuous,sai_geoengineering,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_He,thesisExperiment/configs/phase2/T2c_He_polarized_mix_00.json,T2c_He_polarized_mix_00,mix_00,polarized,continuous,paris_agreement,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_He,thesisExperiment/configs/phase2/T2c_He_polarized_mix_00.json,T2c_He_polarized_mix_00,mix_00,polarized,continuous,climate_consensus,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_He,thesisExperiment/configs/phase2/T2c_He_polarized_mix_00.json,T2c_He_polarized_mix_00,mix_00,polarized,continuous,polar_bears,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_He,thesisExperiment/configs/phase2/T2c_He_polarized_mix_01.json,T2c_He_polarized_mix_01,mix_01,polarized,continuous,scopex_2017,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_He,thesisExperiment/configs/phase2/T2c_He_polarized_mix_01.json,T2c_He_polarized_mix_01,mix_01,polarized,continuous,chemtrails_gates_2018_2021,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_He,thesisExperiment/configs/phase2/T2c_He_polarized_mix_01.json,T2c_He_polarized_mix_01,mix_01,polarized,continuous,sai_geoengineering,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_He,thesisExperiment/configs/phase2/T2c_He_polarized_mix_01.json,T2c_He_polarized_mix_01,mix_01,polarized,continuous,paris_agreement,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_He,thesisExperiment/configs/phase2/T2c_He_polarized_mix_01.json,T2c_He_polarized_mix_01,mix_01,polarized,continuous,climate_consensus,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
T2c_He,thesisExperiment/configs/phase2/T2c_He_polarized_mix_01.json,T2c_He_polarized_mix_01,mix_01,polarized,continuous,polar_bears,8,8,8,node_0,thesisExperiment/runs_phase2,not_started,False,False,False,blocked_no_key,,,OPENAI_API_KEY missing (length=0); polarized campaign aborted before probe,
