runDir,experimentName,slice,arm,topology,rest,miScoringMode,articleId,status,llmCalls,nEvents,nScored,dead,meanMI,meanNodeMPR,maxMI,meanDiscreteMI,meanContinuousMI,meanDualGap,meanAgreement,kStarDiscrete,kStarContinuous,kStarCensoredDiscrete,hatchStatus,hatchNote
T2d_H_echo_chamber_conspiracy_haarp_weather_2026-09-19_03-15-42,T2d_H_echo_chamber_conspiracy_haarp_weather,T2d_H,H,echo_chamber,conspiracy_haarp_weather,dual,climate_consensus,complete,2051,164,145,false,5,5,5,5,4.9828,0.0172,1,1,1,false,live,
T2d_H_echo_chamber_conspiracy_haarp_weather_2026-09-19_03-15-42,T2d_H_echo_chamber_conspiracy_haarp_weather,T2d_H,H,echo_chamber,conspiracy_haarp_weather,dual,polar_bears,complete,2051,162,140,false,0.5429,0.5359,3,0.5429,0,0.5429,,,,false,live,
T2d_H_echo_chamber_environmental_concern_2026-09-19_03-32-51,T2d_H_echo_chamber_environmental_concern,T2d_H,H,echo_chamber,environmental_concern,dual,scopex_2017,complete,1745,165,141,false,0.1773,0.1752,1,0.1773,0.0319,0.1596,1,,,false,live,
T2d_H_echo_chamber_environmental_concern_2026-09-19_03-32-51,T2d_H_echo_chamber_environmental_concern,T2d_H,H,echo_chamber,environmental_concern,dual,chemtrails_gates_2018_2021,complete,1745,142,120,false,1.875,1.8812,3,1.875,0.7892,1.0858,0.8538,,,false,live,
T2d_H_echo_chamber_environmental_concern_2026-09-19_03-32-51,T2d_H_echo_chamber_environmental_concern,T2d_H,H,echo_chamber,environmental_concern,dual,sai_geoengineering,complete,1745,1,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2d_H_echo_chamber_environmental_concern_2026-09-19_03-32-51,T2d_H_echo_chamber_environmental_concern,T2d_H,H,echo_chamber,environmental_concern,dual,paris_agreement,complete,1745,166,140,false,0.4786,0.4583,2,0.4786,0.0857,0.3929,0.7357,,,false,live,
T2d_H_echo_chamber_environmental_concern_2026-09-19_03-32-51,T2d_H_echo_chamber_environmental_concern,T2d_H,H,echo_chamber,environmental_concern,dual,climate_consensus,complete,1745,161,136,false,0.625,0.6314,2,0.625,0.011,0.6213,1,,,false,live,
T2d_H_echo_chamber_environmental_concern_2026-09-19_03-32-51,T2d_H_echo_chamber_environmental_concern,T2d_H,H,echo_chamber,environmental_concern,dual,polar_bears,complete,1745,163,137,false,1.2336,1.2381,2,1.2336,0.0365,1.219,-0.1345,,,false,live,
T2d_H_echo_chamber_mitigation_first_policy_2026-09-19_03-38-45,T2d_H_echo_chamber_mitigation_first_policy,T2d_H,H,echo_chamber,mitigation_first_policy,dual,scopex_2017,complete,1437,137,106,false,0.066,0.0566,1,0.066,0,0.066,,,,false,live,
T2d_H_echo_chamber_mitigation_first_policy_2026-09-19_03-38-45,T2d_H_echo_chamber_mitigation_first_policy,T2d_H,H,echo_chamber,mitigation_first_policy,dual,chemtrails_gates_2018_2021,complete,1437,167,136,false,0.1691,0.1604,2,0.1691,0.0162,0.1529,1,,,false,live,
T2d_H_echo_chamber_mitigation_first_policy_2026-09-19_03-38-45,T2d_H_echo_chamber_mitigation_first_policy,T2d_H,H,echo_chamber,mitigation_first_policy,dual,sai_geoengineering,complete,1437,1,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2d_H_echo_chamber_mitigation_first_policy_2026-09-19_03-38-45,T2d_H_echo_chamber_mitigation_first_policy,T2d_H,H,echo_chamber,mitigation_first_policy,dual,paris_agreement,complete,1437,140,121,false,1.1653,1.1592,2,1.1653,0.0165,1.1488,0.6124,,,false,live,
T2d_H_echo_chamber_mitigation_first_policy_2026-09-19_03-38-45,T2d_H_echo_chamber_mitigation_first_policy,T2d_H,H,echo_chamber,mitigation_first_policy,dual,climate_consensus,complete,1437,162,130,false,0.5923,0.5916,2,0.5923,0.0115,0.5808,0.8062,,,false,live,
T2d_H_echo_chamber_mitigation_first_policy_2026-09-19_03-38-45,T2d_H_echo_chamber_mitigation_first_policy,T2d_H,H,echo_chamber,mitigation_first_policy,dual,polar_bears,complete,1437,166,28,false,0.6071,0.5789,2,0.6071,0,0.6071,,,,false,live,
T2d_H_echo_chamber_ozone_stratosphere_specialist_2026-09-19_03-40-35,T2d_H_echo_chamber_ozone_stratosphere_specialist,T2d_H,H,echo_chamber,ozone_stratosphere_specialist,dual,scopex_2017,complete,1293,167,140,false,0.0071,0.0083,1,0.0071,0,0.0071,,,,false,live,
T2d_H_echo_chamber_ozone_stratosphere_specialist_2026-09-19_03-40-35,T2d_H_echo_chamber_ozone_stratosphere_specialist,T2d_H,H,echo_chamber,ozone_stratosphere_specialist,dual,chemtrails_gates_2018_2021,complete,1293,166,139,false,1.9209,1.9347,5,1.9209,0.9065,1.0144,0.9639,,,false,live,
T2d_H_echo_chamber_ozone_stratosphere_specialist_2026-09-19_03-40-35,T2d_H_echo_chamber_ozone_stratosphere_specialist,T2d_H,H,echo_chamber,ozone_stratosphere_specialist,dual,sai_geoengineering,complete,1293,160,135,false,1.0815,1.0778,3,1.0815,0.0222,1.0815,1,,,false,live,
T2d_H_echo_chamber_ozone_stratosphere_specialist_2026-09-19_03-40-35,T2d_H_echo_chamber_ozone_stratosphere_specialist,T2d_H,H,echo_chamber,ozone_stratosphere_specialist,dual,paris_agreement,complete,1293,167,65,false,0.6615,0.4548,3,0.6615,0.2631,0.4662,0.5993,,,false,live,
T2d_H_echo_chamber_ozone_stratosphere_specialist_2026-09-19_03-40-35,T2d_H_echo_chamber_ozone_stratosphere_specialist,T2d_H,H,echo_chamber,ozone_stratosphere_specialist,dual,climate_consensus,complete,1293,1,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2d_H_echo_chamber_ozone_stratosphere_specialist_2026-09-19_03-40-35,T2d_H_echo_chamber_ozone_stratosphere_specialist,T2d_H,H,echo_chamber,ozone_stratosphere_specialist,dual,polar_bears,complete,1293,1,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2d_H_echo_chamber_science_journalist_2026-09-19_03-42-36,T2d_H_echo_chamber_science_journalist,T2d_H,H,echo_chamber,science_journalist,dual,scopex_2017,complete,1017,162,137,false,0.146,0.1479,1,0.146,0,0.146,,,,false,live,
T2d_H_echo_chamber_science_journalist_2026-09-19_03-42-36,T2d_H_echo_chamber_science_journalist,T2d_H,H,echo_chamber,science_journalist,dual,chemtrails_gates_2018_2021,complete,1017,4,1,true,0,0,0,0,0,0,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2d_H_echo_chamber_science_journalist_2026-09-19_03-42-36,T2d_H_echo_chamber_science_journalist,T2d_H,H,echo_chamber,science_journalist,dual,sai_geoengineering,complete,1017,165,142,false,1.0352,1.0349,2,1.0352,0.0401,1.0021,0.7245,,,false,live,
T2d_H_echo_chamber_science_journalist_2026-09-19_03-42-36,T2d_H_echo_chamber_science_journalist,T2d_H,H,echo_chamber,science_journalist,dual,paris_agreement,complete,1017,157,39,false,0.4615,0.4206,1,0.4615,0.0256,0.4359,1,,,false,live,
T2d_H_echo_chamber_science_journalist_2026-09-19_03-42-36,T2d_H_echo_chamber_science_journalist,T2d_H,H,echo_chamber,science_journalist,dual,climate_consensus,complete,1017,1,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2d_H_echo_chamber_science_journalist_2026-09-19_03-42-36,T2d_H_echo_chamber_science_journalist,T2d_H,H,echo_chamber,science_journalist,dual,polar_bears,complete,1017,165,8,false,1.375,1.1333,2,1.375,0,1.375,,,,false,live,
T2d_H_hierarchical_biodiversity_food_security_2026-09-19_03-55-30,T2d_H_hierarchical_biodiversity_food_security,T2d_H,H,hierarchical,biodiversity_food_security,dual,scopex_2017,complete,805,69,57,false,0.5439,0.5426,1,0.5439,0.0175,0.5263,1,,,false,live,
T2d_H_hierarchical_biodiversity_food_security_2026-09-19_03-55-30,T2d_H_hierarchical_biodiversity_food_security,T2d_H,H,hierarchical,biodiversity_food_security,dual,chemtrails_gates_2018_2021,complete,805,78,70,false,1.8857,1.8933,2,1.8857,0.9429,0.9429,1,,,false,live,
T2d_H_hierarchical_biodiversity_food_security_2026-09-19_03-55-30,T2d_H_hierarchical_biodiversity_food_security,T2d_H,H,hierarchical,biodiversity_food_security,dual,sai_geoengineering,complete,805,69,60,false,0.8333,0.8112,3,0.8333,0.0583,0.775,0.5281,,,false,live,
T2d_H_hierarchical_biodiversity_food_security_2026-09-19_03-55-30,T2d_H_hierarchical_biodiversity_food_security,T2d_H,H,hierarchical,biodiversity_food_security,dual,paris_agreement,complete,805,81,67,false,0.3881,0.3997,2,0.3881,0.0149,0.403,,,,false,live,
T2d_H_hierarchical_biodiversity_food_security_2026-09-19_03-55-30,T2d_H_hierarchical_biodiversity_food_security,T2d_H,H,hierarchical,biodiversity_food_security,dual,climate_consensus,complete,805,1,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2d_H_hierarchical_biodiversity_food_security_2026-09-19_03-55-30,T2d_H_hierarchical_biodiversity_food_security,T2d_H,H,hierarchical,biodiversity_food_security,dual,polar_bears,complete,805,80,68,false,0.8235,0.8473,3,0.8235,0,0.8235,,,,false,live,
T2d_H_hierarchical_climate_action_advocate_2026-09-19_03-57-42,T2d_H_hierarchical_climate_action_advocate,T2d_H,H,hierarchical,climate_action_advocate,dual,scopex_2017,complete,664,77,62,false,0.4032,0.473,2,0.4032,0.1129,0.2903,0.6723,,,false,live,
T2d_H_hierarchical_climate_action_advocate_2026-09-19_03-57-42,T2d_H_hierarchical_climate_action_advocate,T2d_H,H,hierarchical,climate_action_advocate,dual,chemtrails_gates_2018_2021,complete,664,65,57,false,1.9298,1.9523,2,1.9298,0.9298,1,0.9718,,,false,live,
T2d_H_hierarchical_climate_action_advocate_2026-09-19_03-57-42,T2d_H_hierarchical_climate_action_advocate,T2d_H,H,hierarchical,climate_action_advocate,dual,sai_geoengineering,complete,664,1,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2d_H_hierarchical_climate_action_advocate_2026-09-19_03-57-42,T2d_H_hierarchical_climate_action_advocate,T2d_H,H,hierarchical,climate_action_advocate,dual,paris_agreement,complete,664,76,65,false,0.1538,0.1652,2,0.1538,0.0462,0.2,,,,false,live,
T2d_H_hierarchical_climate_action_advocate_2026-09-19_03-57-42,T2d_H_hierarchical_climate_action_advocate,T2d_H,H,hierarchical,climate_action_advocate,dual,climate_consensus,complete,664,85,77,false,0.7403,0.7284,2,0.7403,0.0455,0.7078,0.9031,,,false,live,
T2d_H_hierarchical_climate_action_advocate_2026-09-19_03-57-42,T2d_H_hierarchical_climate_action_advocate,T2d_H,H,hierarchical,climate_action_advocate,dual,polar_bears,complete,664,1,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2d_H_hierarchical_climate_justice_youth_2026-09-19_03-57-50,T2d_H_hierarchical_climate_justice_youth,T2d_H,H,hierarchical,climate_justice_youth,dual,scopex_2017,complete,938,69,61,false,1.2623,1.3254,5,1.2623,0.1836,1.118,0.468,,,false,live,
T2d_H_hierarchical_climate_justice_youth_2026-09-19_03-57-50,T2d_H_hierarchical_climate_justice_youth,T2d_H,H,hierarchical,climate_justice_youth,dual,chemtrails_gates_2018_2021,complete,938,80,68,false,2,2,2,2,1,1,1,,,false,live,
T2d_H_hierarchical_climate_justice_youth_2026-09-19_03-57-50,T2d_H_hierarchical_climate_justice_youth,T2d_H,H,hierarchical,climate_justice_youth,dual,sai_geoengineering,complete,938,50,38,false,1.3684,1.2113,3,1.3684,0.0395,1.3289,0.8027,,,false,live,
T2d_H_hierarchical_climate_justice_youth_2026-09-19_03-57-50,T2d_H_hierarchical_climate_justice_youth,T2d_H,H,hierarchical,climate_justice_youth,dual,paris_agreement,complete,938,74,63,false,0.1746,0.1444,2,0.1746,0,0.1746,,,,false,live,
T2d_H_hierarchical_climate_justice_youth_2026-09-19_03-57-50,T2d_H_hierarchical_climate_justice_youth,T2d_H,H,hierarchical,climate_justice_youth,dual,climate_consensus,complete,938,79,71,false,1.6197,1.5893,3,1.6197,0.1901,1.4577,0.9545,,,false,live,
T2d_H_hierarchical_climate_justice_youth_2026-09-19_03-57-50,T2d_H_hierarchical_climate_justice_youth,T2d_H,H,hierarchical,climate_justice_youth,dual,polar_bears,complete,938,82,70,false,0.9286,0.9599,3,0.9286,0.0071,0.9357,,,,false,live,
T2d_H_hierarchical_climate_scientist_2026-09-19_03-58-00,T2d_H_hierarchical_climate_scientist,T2d_H,H,hierarchical,climate_scientist,dual,scopex_2017,complete,724,75,64,false,0,0,0,0,0,0,,,,false,live,
T2d_H_hierarchical_climate_scientist_2026-09-19_03-58-00,T2d_H_hierarchical_climate_scientist,T2d_H,H,hierarchical,climate_scientist,dual,chemtrails_gates_2018_2021,complete,724,54,43,false,0.186,0.2122,1,0.186,0.093,0.093,1,,,false,live,
T2d_H_hierarchical_climate_scientist_2026-09-19_03-58-00,T2d_H_hierarchical_climate_scientist,T2d_H,H,hierarchical,climate_scientist,dual,sai_geoengineering,complete,724,79,63,false,1.5556,1.5587,2,1.5556,0,1.5556,,,,false,live,
T2d_H_hierarchical_climate_scientist_2026-09-19_03-58-00,T2d_H_hierarchical_climate_scientist,T2d_H,H,hierarchical,climate_scientist,dual,paris_agreement,complete,724,1,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
