runDir,experimentName,slice,arm,topology,rest,miScoringMode,articleId,status,llmCalls,nEvents,nScored,dead,meanMI,meanNodeMPR,maxMI,meanDiscreteMI,meanContinuousMI,meanDualGap,meanAgreement,kStarDiscrete,kStarContinuous,kStarCensoredDiscrete,hatchStatus,hatchNote
T2c_H_echo_chamber_climate_scientist_2026-09-19_04-45-38,T2c_H_echo_chamber_climate_scientist,T2c_H,H,echo_chamber,climate_scientist,continuous,sai_geoengineering,complete,1122,159,134,false,0.0037,0.0035,0.4999999999999999,,0.0037,,,,,false,live,
T2c_H_echo_chamber_climate_scientist_2026-09-19_04-45-38,T2c_H_echo_chamber_climate_scientist,T2c_H,H,echo_chamber,climate_scientist,continuous,paris_agreement,complete,1122,167,148,false,0.0338,0.0362,2,,0.0338,,,,,false,live,
T2c_H_echo_chamber_climate_scientist_2026-09-19_04-45-38,T2c_H_echo_chamber_climate_scientist,T2c_H,H,echo_chamber,climate_scientist,continuous,climate_consensus,complete,1122,1,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2c_H_echo_chamber_climate_scientist_2026-09-19_04-45-38,T2c_H_echo_chamber_climate_scientist,T2c_H,H,echo_chamber,climate_scientist,continuous,polar_bears,complete,1122,160,135,false,0,0,0,,0,,,,,false,live,
T2c_H_echo_chamber_conspiracy_believer_2026-09-19_04-13-27,T2c_H_echo_chamber_conspiracy_believer,T2c_H,H,echo_chamber,conspiracy_believer,continuous,scopex_2017,complete,564,165,59,false,2.2881,2.3606,5,,2.2881,,,,,false,live,
T2c_H_echo_chamber_conspiracy_believer_2026-09-19_04-13-27,T2c_H_echo_chamber_conspiracy_believer,T2c_H,H,echo_chamber,conspiracy_believer,continuous,chemtrails_gates_2018_2021,complete,564,158,12,false,2.8333,3,3.5,,2.8333,,,,5,false,live,
T2c_H_echo_chamber_conspiracy_believer_2026-09-19_04-13-27,T2c_H_echo_chamber_conspiracy_believer,T2c_H,H,echo_chamber,conspiracy_believer,continuous,sai_geoengineering,complete,564,162,5,false,0.4,0.3333,0.9999999999999998,,0.4,,,,,false,live,
T2c_H_echo_chamber_conspiracy_believer_2026-09-19_04-13-27,T2c_H_echo_chamber_conspiracy_believer,T2c_H,H,echo_chamber,conspiracy_believer,continuous,paris_agreement,complete,564,145,7,false,4.6429,4.6429,5,,4.6429,,,,6,false,live,
T2c_H_echo_chamber_conspiracy_believer_2026-09-19_04-13-27,T2c_H_echo_chamber_conspiracy_believer,T2c_H,H,echo_chamber,conspiracy_believer,continuous,climate_consensus,complete,564,165,5,false,5,5,5,,5,,,,4,false,live,
T2c_H_echo_chamber_conspiracy_believer_2026-09-19_04-13-27,T2c_H_echo_chamber_conspiracy_believer,T2c_H,H,echo_chamber,conspiracy_believer,continuous,polar_bears,complete,564,167,7,false,0.1429,0.2,0.9999999999999998,,0.1429,,,,,false,live,
T2c_H_echo_chamber_conspiracy_climate_piggyback_2026-09-19_04-13-27,T2c_H_echo_chamber_conspiracy_climate_piggyback,T2c_H,H,echo_chamber,conspiracy_climate_piggyback,continuous,scopex_2017,complete,480,155,13,false,1.6077,1.5125,3,,1.6077,,,,,false,live,
T2c_H_echo_chamber_conspiracy_climate_piggyback_2026-09-19_04-13-27,T2c_H_echo_chamber_conspiracy_climate_piggyback,T2c_H,H,echo_chamber,conspiracy_climate_piggyback,continuous,chemtrails_gates_2018_2021,complete,480,150,5,false,3.8,3.8,4,,3.8,,,,6,false,live,
T2c_H_echo_chamber_conspiracy_climate_piggyback_2026-09-19_04-13-27,T2c_H_echo_chamber_conspiracy_climate_piggyback,T2c_H,H,echo_chamber,conspiracy_climate_piggyback,continuous,sai_geoengineering,complete,480,165,6,false,0.4167,0.4,1.5000000000000002,,0.4167,,,,,false,live,
T2c_H_echo_chamber_conspiracy_climate_piggyback_2026-09-19_04-13-27,T2c_H_echo_chamber_conspiracy_climate_piggyback,T2c_H,H,echo_chamber,conspiracy_climate_piggyback,continuous,paris_agreement,complete,480,165,2,false,1.5,1.5,2,,1.5,,,,,false,live,
T2c_H_echo_chamber_conspiracy_climate_piggyback_2026-09-19_04-13-27,T2c_H_echo_chamber_conspiracy_climate_piggyback,T2c_H,H,echo_chamber,conspiracy_climate_piggyback,continuous,climate_consensus,complete,480,157,7,false,5,5,5,,5,,,,6,false,live,
T2c_H_echo_chamber_conspiracy_climate_piggyback_2026-09-19_04-13-27,T2c_H_echo_chamber_conspiracy_climate_piggyback,T2c_H,H,echo_chamber,conspiracy_climate_piggyback,continuous,polar_bears,complete,480,144,5,false,0,0,0,,0,,,,,false,live,
T2c_H_echo_chamber_conspiracy_depopulation_2026-09-19_04-13-27,T2c_H_echo_chamber_conspiracy_depopulation,T2c_H,H,echo_chamber,conspiracy_depopulation,continuous,scopex_2017,complete,515,143,13,false,1.9615,1.9063,3,,1.9615,,,,,false,live,
T2c_H_echo_chamber_conspiracy_depopulation_2026-09-19_04-13-27,T2c_H_echo_chamber_conspiracy_depopulation,T2c_H,H,echo_chamber,conspiracy_depopulation,continuous,chemtrails_gates_2018_2021,complete,515,167,6,false,3.3333,3.4,3.5,,3.3333,,,,,false,live,
T2c_H_echo_chamber_conspiracy_depopulation_2026-09-19_04-13-27,T2c_H_echo_chamber_conspiracy_depopulation,T2c_H,H,echo_chamber,conspiracy_depopulation,continuous,sai_geoengineering,complete,515,153,8,false,0.375,0.5,3,,0.375,,,,,false,live,
T2c_H_echo_chamber_conspiracy_depopulation_2026-09-19_04-13-27,T2c_H_echo_chamber_conspiracy_depopulation,T2c_H,H,echo_chamber,conspiracy_depopulation,continuous,paris_agreement,complete,515,167,3,false,1.3333,1.3333,2,,1.3333,,,,,false,live,
T2c_H_echo_chamber_conspiracy_depopulation_2026-09-19_04-13-27,T2c_H_echo_chamber_conspiracy_depopulation,T2c_H,H,echo_chamber,conspiracy_depopulation,continuous,climate_consensus,complete,515,166,6,false,5,5,5,,5,,,,6,false,live,
T2c_H_echo_chamber_conspiracy_depopulation_2026-09-19_04-13-27,T2c_H_echo_chamber_conspiracy_depopulation,T2c_H,H,echo_chamber,conspiracy_depopulation,continuous,polar_bears,complete,515,158,8,false,0,0,0,,0,,,,,false,live,
T2c_H_echo_chamber_conspiracy_haarp_weather_2026-09-19_04-13-27,T2c_H_echo_chamber_conspiracy_haarp_weather,T2c_H,H,echo_chamber,conspiracy_haarp_weather,continuous,scopex_2017,complete,673,1,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2c_H_echo_chamber_conspiracy_haarp_weather_2026-09-19_04-13-27,T2c_H_echo_chamber_conspiracy_haarp_weather,T2c_H,H,echo_chamber,conspiracy_haarp_weather,continuous,chemtrails_gates_2018_2021,complete,673,165,137,false,2.8847,2.8846,5,,2.8847,,,,6,false,live,
T2c_H_echo_chamber_conspiracy_haarp_weather_2026-09-19_04-13-27,T2c_H_echo_chamber_conspiracy_haarp_weather,T2c_H,H,echo_chamber,conspiracy_haarp_weather,continuous,sai_geoengineering,complete,673,166,105,false,0.4876,0.5434,4,,0.4876,,,,,false,live,
T2c_H_echo_chamber_conspiracy_haarp_weather_2026-09-19_04-13-27,T2c_H_echo_chamber_conspiracy_haarp_weather,T2c_H,H,echo_chamber,conspiracy_haarp_weather,continuous,paris_agreement,complete,673,165,15,false,3.4,3.5625,5,,3.4,,,,,false,live,
T2c_H_echo_chamber_conspiracy_haarp_weather_2026-09-19_04-13-27,T2c_H_echo_chamber_conspiracy_haarp_weather,T2c_H,H,echo_chamber,conspiracy_haarp_weather,continuous,climate_consensus,complete,673,151,8,false,4.5625,4.375,5,,4.5625,,,,4,false,live,
T2c_H_echo_chamber_conspiracy_haarp_weather_2026-09-19_04-13-27,T2c_H_echo_chamber_conspiracy_haarp_weather,T2c_H,H,echo_chamber,conspiracy_haarp_weather,continuous,polar_bears,complete,673,158,5,false,0,0,0,,0,,,,,false,live,
T2c_H_echo_chamber_environmental_concern_2026-09-19_04-31-37,T2c_H_echo_chamber_environmental_concern,T2c_H,H,echo_chamber,environmental_concern,continuous,scopex_2017,complete,867,157,136,false,0,0,0,,0,,,,,false,live,
T2c_H_echo_chamber_environmental_concern_2026-09-19_04-31-37,T2c_H_echo_chamber_environmental_concern,T2c_H,H,echo_chamber,environmental_concern,continuous,chemtrails_gates_2018_2021,complete,867,167,139,false,0.0108,0.0116,0.4999999999999999,,0.0108,,,,,false,live,
T2c_H_echo_chamber_environmental_concern_2026-09-19_04-31-37,T2c_H_echo_chamber_environmental_concern,T2c_H,H,echo_chamber,environmental_concern,continuous,sai_geoengineering,complete,867,151,132,false,0,0,0,,0,,,,,false,live,
T2c_H_echo_chamber_environmental_concern_2026-09-19_04-31-37,T2c_H_echo_chamber_environmental_concern,T2c_H,H,echo_chamber,environmental_concern,continuous,paris_agreement,complete,867,94,72,false,0.0139,0.025,0.9999999999999998,,0.0139,,,,,false,live,
T2c_H_echo_chamber_environmental_concern_2026-09-19_04-31-37,T2c_H_echo_chamber_environmental_concern,T2c_H,H,echo_chamber,environmental_concern,continuous,climate_consensus,complete,867,166,134,false,0,0,0,,0,,,,,false,live,
T2c_H_echo_chamber_environmental_concern_2026-09-19_04-31-37,T2c_H_echo_chamber_environmental_concern,T2c_H,H,echo_chamber,environmental_concern,continuous,polar_bears,complete,867,164,136,false,0,0,0,,0,,,,,false,live,
T2c_H_echo_chamber_mitigation_first_policy_2026-09-19_04-31-24,T2c_H_echo_chamber_mitigation_first_policy,T2c_H,H,echo_chamber,mitigation_first_policy,continuous,scopex_2017,complete,818,166,143,false,0,0,0,,0,,,,,false,live,
T2c_H_echo_chamber_mitigation_first_policy_2026-09-19_04-31-24,T2c_H_echo_chamber_mitigation_first_policy,T2c_H,H,echo_chamber,mitigation_first_policy,continuous,chemtrails_gates_2018_2021,complete,818,164,143,false,0,0,0,,0,,,,,false,live,
T2c_H_echo_chamber_mitigation_first_policy_2026-09-19_04-31-24,T2c_H_echo_chamber_mitigation_first_policy,T2c_H,H,echo_chamber,mitigation_first_policy,continuous,sai_geoengineering,complete,818,144,111,false,0.018,0.0156,2,,0.018,,,,,false,live,
T2c_H_echo_chamber_mitigation_first_policy_2026-09-19_04-31-24,T2c_H_echo_chamber_mitigation_first_policy,T2c_H,H,echo_chamber,mitigation_first_policy,continuous,paris_agreement,complete,818,129,98,false,0.0459,0.0446,0.9999999999999998,,0.0459,,,,,false,live,
T2c_H_echo_chamber_mitigation_first_policy_2026-09-19_04-31-24,T2c_H_echo_chamber_mitigation_first_policy,T2c_H,H,echo_chamber,mitigation_first_policy,continuous,climate_consensus,complete,818,157,132,false,0,0,0,,0,,,,,false,live,
T2c_H_echo_chamber_mitigation_first_policy_2026-09-19_04-31-24,T2c_H_echo_chamber_mitigation_first_policy,T2c_H,H,echo_chamber,mitigation_first_policy,continuous,polar_bears,complete,818,160,138,false,0,0,0,,0,,,,,false,live,
T2c_H_echo_chamber_ozone_stratosphere_specialist_2026-09-19_04-32-32,T2c_H_echo_chamber_ozone_stratosphere_specialist,T2c_H,H,echo_chamber,ozone_stratosphere_specialist,continuous,scopex_2017,complete,1053,163,140,false,0,0,0,,0,,,,,false,live,
T2c_H_echo_chamber_ozone_stratosphere_specialist_2026-09-19_04-32-32,T2c_H_echo_chamber_ozone_stratosphere_specialist,T2c_H,H,echo_chamber,ozone_stratosphere_specialist,continuous,chemtrails_gates_2018_2021,complete,1053,165,147,false,0.385,0.3922,1.5000000000000002,,0.385,,,,,false,live,
T2c_H_echo_chamber_ozone_stratosphere_specialist_2026-09-19_04-32-32,T2c_H_echo_chamber_ozone_stratosphere_specialist,T2c_H,H,echo_chamber,ozone_stratosphere_specialist,continuous,sai_geoengineering,complete,1053,1,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2c_H_echo_chamber_ozone_stratosphere_specialist_2026-09-19_04-32-32,T2c_H_echo_chamber_ozone_stratosphere_specialist,T2c_H,H,echo_chamber,ozone_stratosphere_specialist,continuous,paris_agreement,complete,1053,165,141,false,0.0213,0.0221,0.9999999999999998,,0.0213,,,,,false,live,
T2c_H_echo_chamber_ozone_stratosphere_specialist_2026-09-19_04-32-32,T2c_H_echo_chamber_ozone_stratosphere_specialist,T2c_H,H,echo_chamber,ozone_stratosphere_specialist,continuous,climate_consensus,complete,1053,167,144,false,0.0104,0.0099,0.9999999999999998,,0.0104,,,,,false,live,
T2c_H_echo_chamber_ozone_stratosphere_specialist_2026-09-19_04-32-32,T2c_H_echo_chamber_ozone_stratosphere_specialist,T2c_H,H,echo_chamber,ozone_stratosphere_specialist,continuous,polar_bears,complete,1053,156,138,false,0.1703,0.1693,0.4999999999999999,,0.1703,,,,,false,live,
T2c_H_echo_chamber_science_journalist_2026-09-19_04-45-58,T2c_H_echo_chamber_science_journalist,T2c_H,H,echo_chamber,science_journalist,continuous,scopex_2017,complete,880,165,139,false,0,0,0,,0,,,,,false,live,
T2c_H_echo_chamber_science_journalist_2026-09-19_04-45-58,T2c_H_echo_chamber_science_journalist,T2c_H,H,echo_chamber,science_journalist,continuous,chemtrails_gates_2018_2021,complete,880,165,139,false,0.018,0.0207,0.4999999999999999,,0.018,,,,,false,live,
T2c_H_echo_chamber_science_journalist_2026-09-19_04-45-58,T2c_H_echo_chamber_science_journalist,T2c_H,H,echo_chamber,science_journalist,continuous,sai_geoengineering,complete,880,1,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2c_H_echo_chamber_science_journalist_2026-09-19_04-45-58,T2c_H_echo_chamber_science_journalist,T2c_H,H,echo_chamber,science_journalist,continuous,paris_agreement,complete,880,158,133,false,0.0414,0.0383,1.5000000000000002,,0.0414,,,,,false,live,
T2c_H_echo_chamber_science_journalist_2026-09-19_04-45-58,T2c_H_echo_chamber_science_journalist,T2c_H,H,echo_chamber,science_journalist,continuous,climate_consensus,complete,880,158,139,false,0.0288,0.028,0.9999999999999998,,0.0288,,,,,false,live,
T2c_H_echo_chamber_science_journalist_2026-09-19_04-45-58,T2c_H_echo_chamber_science_journalist,T2c_H,H,echo_chamber,science_journalist,continuous,polar_bears,complete,880,1,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2c_H_hierarchical_biodiversity_food_security_2026-09-19_04-31-12,T2c_H_hierarchical_biodiversity_food_security,T2c_H,H,hierarchical,biodiversity_food_security,continuous,scopex_2017,complete,45,83,3,false,0,0,0,,0,,,,,false,live,
T2c_H_hierarchical_biodiversity_food_security_2026-09-19_04-31-12,T2c_H_hierarchical_biodiversity_food_security,T2c_H,H,hierarchical,biodiversity_food_security,continuous,chemtrails_gates_2018_2021,complete,45,78,3,false,0,0,0,,0,,,,,false,live,
T2c_H_hierarchical_biodiversity_food_security_2026-09-19_04-31-12,T2c_H_hierarchical_biodiversity_food_security,T2c_H,H,hierarchical,biodiversity_food_security,continuous,sai_geoengineering,complete,45,1,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2c_H_hierarchical_biodiversity_food_security_2026-09-19_04-31-12,T2c_H_hierarchical_biodiversity_food_security,T2c_H,H,hierarchical,biodiversity_food_security,continuous,paris_agreement,complete,45,77,5,false,0,0,0,,0,,,,,false,live,
T2c_H_hierarchical_biodiversity_food_security_2026-09-19_04-31-12,T2c_H_hierarchical_biodiversity_food_security,T2c_H,H,hierarchical,biodiversity_food_security,continuous,climate_consensus,complete,45,82,4,false,0,0,0,,0,,,,,false,live,
T2c_H_hierarchical_biodiversity_food_security_2026-09-19_04-31-12,T2c_H_hierarchical_biodiversity_food_security,T2c_H,H,hierarchical,biodiversity_food_security,continuous,polar_bears,complete,45,79,10,false,0,0,0,,0,,,,,false,live,
T2c_H_hierarchical_climate_action_advocate_2026-09-19_04-26-01,T2c_H_hierarchical_climate_action_advocate,T2c_H,H,hierarchical,climate_action_advocate,continuous,scopex_2017,complete,143,71,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2c_H_hierarchical_climate_action_advocate_2026-09-19_04-26-01,T2c_H_hierarchical_climate_action_advocate,T2c_H,H,hierarchical,climate_action_advocate,continuous,chemtrails_gates_2018_2021,complete,143,64,3,false,1,1,0.9999999999999998,,1,,,,,false,live,
T2c_H_hierarchical_climate_action_advocate_2026-09-19_04-26-01,T2c_H_hierarchical_climate_action_advocate,T2c_H,H,hierarchical,climate_action_advocate,continuous,sai_geoengineering,complete,143,75,6,false,0.3333,0.2,2,,0.3333,,,,,false,live,
T2c_H_hierarchical_climate_action_advocate_2026-09-19_04-26-01,T2c_H_hierarchical_climate_action_advocate,T2c_H,H,hierarchical,climate_action_advocate,continuous,paris_agreement,complete,143,75,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2c_H_hierarchical_climate_action_advocate_2026-09-19_04-26-01,T2c_H_hierarchical_climate_action_advocate,T2c_H,H,hierarchical,climate_action_advocate,continuous,climate_consensus,complete,143,72,1,true,0,0,0,,0,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2c_H_hierarchical_climate_action_advocate_2026-09-19_04-26-01,T2c_H_hierarchical_climate_action_advocate,T2c_H,H,hierarchical,climate_action_advocate,continuous,polar_bears,complete,143,79,5,false,0,0,0,,0,,,,,false,live,
T2c_H_hierarchical_climate_justice_youth_2026-09-19_04-26-51,T2c_H_hierarchical_climate_justice_youth,T2c_H,H,hierarchical,climate_justice_youth,continuous,scopex_2017,complete,119,78,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2c_H_hierarchical_climate_justice_youth_2026-09-19_04-26-51,T2c_H_hierarchical_climate_justice_youth,T2c_H,H,hierarchical,climate_justice_youth,continuous,chemtrails_gates_2018_2021,complete,119,83,5,false,1,1,0.9999999999999998,,1,,,,,false,live,
T2c_H_hierarchical_climate_justice_youth_2026-09-19_04-26-51,T2c_H_hierarchical_climate_justice_youth,T2c_H,H,hierarchical,climate_justice_youth,continuous,sai_geoengineering,complete,119,77,4,false,0.25,0.25,0.4999999999999999,,0.25,,,,,false,live,
T2c_H_hierarchical_climate_justice_youth_2026-09-19_04-26-51,T2c_H_hierarchical_climate_justice_youth,T2c_H,H,hierarchical,climate_justice_youth,continuous,paris_agreement,complete,119,69,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2c_H_hierarchical_climate_justice_youth_2026-09-19_04-26-51,T2c_H_hierarchical_climate_justice_youth,T2c_H,H,hierarchical,climate_justice_youth,continuous,climate_consensus,complete,119,83,4,false,0,0,0,,0,,,,,false,live,
T2c_H_hierarchical_climate_justice_youth_2026-09-19_04-26-51,T2c_H_hierarchical_climate_justice_youth,T2c_H,H,hierarchical,climate_justice_youth,continuous,polar_bears,complete,119,76,4,false,0,0,0,,0,,,,,false,live,
T2c_H_hierarchical_climate_scientist_2026-09-19_04-31-18,T2c_H_hierarchical_climate_scientist,T2c_H,H,hierarchical,climate_scientist,continuous,scopex_2017,complete,30,77,3,false,0,0,0,,0,,,,,false,live,
T2c_H_hierarchical_climate_scientist_2026-09-19_04-31-18,T2c_H_hierarchical_climate_scientist,T2c_H,H,hierarchical,climate_scientist,continuous,chemtrails_gates_2018_2021,complete,30,76,1,true,0,0,0,,0,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2c_H_hierarchical_climate_scientist_2026-09-19_04-31-18,T2c_H_hierarchical_climate_scientist,T2c_H,H,hierarchical,climate_scientist,continuous,sai_geoengineering,complete,30,1,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2c_H_hierarchical_climate_scientist_2026-09-19_04-31-18,T2c_H_hierarchical_climate_scientist,T2c_H,H,hierarchical,climate_scientist,continuous,paris_agreement,complete,30,74,4,false,0,0,0,,0,,,,,false,live,
T2c_H_hierarchical_climate_scientist_2026-09-19_04-31-18,T2c_H_hierarchical_climate_scientist,T2c_H,H,hierarchical,climate_scientist,continuous,climate_consensus,complete,30,1,0,true,,,,,,,,,,false,hatched_dead_after_llm,nScored <= 1 but llmCalls>0; keep the row; do not drop; do not read as mix immunises
T2c_H_hierarchical_climate_scientist_2026-09-19_04-31-18,T2c_H_hierarchical_climate_scientist,T2c_H,H,hierarchical,climate_scientist,continuous,polar_bears,complete,30,76,2,false,0,0,0,,0,,,,,false,live,
T2c_H_hierarchical_conspiracy_believer_2026-09-19_04-17-53,T2c_H_hierarchical_conspiracy_believer,T2c_H,H,hierarchical,conspiracy_believer,continuous,scopex_2017,complete,553,64,54,false,2.3333,2.3251,5,,2.3333,,,,,false,live,
T2c_H_hierarchical_conspiracy_believer_2026-09-19_04-17-53,T2c_H_hierarchical_conspiracy_believer,T2c_H,H,hierarchical,conspiracy_believer,continuous,chemtrails_gates_2018_2021,complete,553,74,62,false,3.6468,3.6625,5,,3.6468,,,,1,false,live,
T2c_H_hierarchical_conspiracy_believer_2026-09-19_04-17-53,T2c_H_hierarchical_conspiracy_believer,T2c_H,H,hierarchical,conspiracy_believer,continuous,sai_geoengineering,complete,553,65,47,false,1.6064,1.7306,3.5,,1.6064,,,,,false,live,
